% [Description]
% EMI Scan QP

% [Header]
% Detector Mode=QP
% Dwell Time=0.2s
% Attenuation Level=AutodB
% Frequency Unit=Hz
% OverRange Flag=0
% Amplitude Unit=dB /m
% IF Filter=120kHz
% Scan=Scan1
% RF Port=RF1
% Transducer1=FP17_N4to6_LMR400_2_5m_Flex
% Transducer2=CB3-FP16-N5
% Transducer3=CB3_AP9_N5_to_FP17_N
% Transducer4=CB3_AP9_N5_LMR400
% Transducer5=N5
% Transducer6=20240926_cable_N_N_10m_AntennaCable_Blue_FTB_B
% Transducer7=Schwarzbeck VULB 9162 with Broadband TRILOG Antenna FTB-B  7GHz
% Transducer8=Attenuator 6dB

% [Data: f, Magnitude original, Magnitude with Transducer]
300703125.000  19.179 35.349
300751953.125  19.716 35.888
300800781.250  19.320 35.494
300849609.375  19.171 35.346
300898437.500  19.468 35.645
300947265.625  19.330 35.508
300996093.750  19.210 35.389
301044921.875  19.588 35.768
301093750.000  19.225 35.405
301142578.125  19.068 35.248
301191406.250  19.512 35.691
301240234.375  19.324 35.502
301289062.500  19.129 35.308
301337890.625  19.617 35.797
301386718.750  19.231 35.413
301435546.875  19.138 35.321
301484375.000  19.584 35.769
301533203.125  19.255 35.442
301582031.250  19.042 35.232
301630859.375  19.743 35.934
301679687.500  19.236 35.428
301728515.625  19.270 35.462
301777343.750  19.571 35.763
301826171.875  19.247 35.439
301875000.000  19.207 35.399
301923828.125  19.571 35.762
301972656.250  19.325 35.517
302021484.375  19.149 35.341
302070312.500  19.513 35.705
302119140.625  19.243 35.436
302167968.750  19.107 35.301
302216796.875  19.553 35.748
302265625.000  19.278 35.476
302314453.125  19.315 35.514
302363281.250  19.578 35.779
302412109.375  19.370 35.572
302460937.500  19.075 35.278
302509765.625  19.569 35.770
302558593.750  19.245 35.445
302607421.875  19.227 35.424
302656250.000  19.508 35.704
302705078.125  19.310 35.504
302753906.250  19.054 35.247
302802734.375  19.505 35.699
302851562.500  19.345 35.540
302900390.625  19.120 35.317
302949218.750  19.527 35.725
302998046.875  19.319 35.519
303046875.000  19.352 35.554
303095703.125  19.689 35.892
303144531.250  19.352 35.556
303193359.375  19.249 35.454
303242187.500  19.452 35.658
303291015.625  19.340 35.549
303339843.750  19.180 35.389
303388671.875  19.662 35.873
303437500.000  19.318 35.530
303486328.125  19.097 35.310
303535156.250  19.502 35.715
303583984.375  19.298 35.511
303632812.500  19.225 35.438
303681640.625  19.634 35.846
303730468.750  19.291 35.503
303779296.875  19.111 35.323
303828125.000  19.504 35.715
303876953.125  19.276 35.487
303925781.250  19.089 35.301
303974609.375  19.540 35.753
304023437.500  19.265 35.480
304072265.625  19.351 35.568
304121093.750  19.586 35.804
304169921.875  19.308 35.527
304218750.000  19.095 35.315
304267578.125  19.672 35.893
304316406.250  19.467 35.688
304365234.375  19.252 35.473
304414062.500  19.695 35.916
304462890.625  19.336 35.557
304511718.750  19.145 35.367
304560546.875  19.643 35.865
304609375.000  19.315 35.539
304658203.125  19.176 35.401
304707031.250  19.717 35.944
304755859.375  19.441 35.670
304804687.500  19.084 35.315
304853515.625  19.554 35.787
304902343.750  19.286 35.520
304951171.875  19.229 35.464
305000000.000  19.657 35.893
305048828.125  19.315 35.550
305097656.250  19.090 35.324
305146484.375  19.691 35.924
305195312.500  19.386 35.617
305244140.625  19.301 35.532
305292968.750  19.715 35.946
305341796.875  19.516 35.749
305390625.000  19.191 35.427
305439453.125  19.595 35.834
305488281.250  19.375 35.617
305537109.375  19.058 35.304
305585937.500  19.501 35.750
305634765.625  19.286 35.536
305683593.750  19.180 35.431
305732421.875  19.697 35.948
305781250.000  19.277 35.527
305830078.125  19.387 35.636
305878906.250  19.648 35.896
305927734.375  19.435 35.682
305976562.500  19.184 35.430
306025390.625  19.763 36.009
306074218.750  19.311 35.558
306123046.875  19.232 35.481
306171875.000  19.610 35.861
306220703.125  19.386 35.639
306269531.250  19.331 35.586
306318359.375  19.762 36.019
306367187.500  19.418 35.677
306416015.625  19.150 35.411
306464843.750  19.589 35.852
306513671.875  19.281 35.546
306562500.000  19.049 35.316
306611328.125  19.662 35.931
306660156.250  19.411 35.682
306708984.375  19.191 35.464
306757812.500  19.706 35.979
306806640.625  19.352 35.627
306855468.750  19.330 35.605
306904296.875  19.588 35.865
306953125.000  19.264 35.541
307001953.125  19.225 35.502
307050781.250  19.586 35.864
307099609.375  19.335 35.614
307148437.500  19.221 35.502
307197265.625  19.641 35.922
307246093.750  19.389 35.671
307294921.875  19.125 35.407
307343750.000  19.634 35.916
307392578.125  19.343 35.626
307441406.250  19.174 35.458
307490234.375  19.441 35.727
307539062.500  19.357 35.643
307587890.625  19.356 35.644
307636718.750  19.567 35.855
307685546.875  19.303 35.592
307734375.000  19.110 35.400
307783203.125  19.688 35.979
307832031.250  19.313 35.605
307880859.375  19.315 35.607
307929687.500  19.501 35.794
307978515.625  19.170 35.465
308027343.750  19.122 35.418
308076171.875  19.660 35.958
308125000.000  19.378 35.678
308173828.125  19.264 35.565
308222656.250  19.442 35.744
308271484.375  19.248 35.550
308320312.500  19.105 35.406
308369140.625  19.575 35.876
308417968.750  19.337 35.636
308466796.875  19.139 35.437
308515625.000  19.478 35.776
308564453.125  19.396 35.694
308613281.250  19.233 35.533
308662109.375  19.655 35.956
308710937.500  19.257 35.560
308759765.625  19.199 35.504
308808593.750  19.616 35.923
308857421.875  19.356 35.664
308906250.000  19.208 35.517
308955078.125  19.617 35.929
309003906.250  19.334 35.646
309052734.375  19.189 35.503
309101562.500  19.678 35.995
309150390.625  19.399 35.718
309199218.750  19.265 35.585
309248046.875  19.626 35.948
309296875.000  19.309 35.631
309345703.125  19.311 35.634
309394531.250  19.647 35.970
309443359.375  19.302 35.626
309492187.500  19.100 35.423
309541015.625  19.677 36.001
309589843.750  19.241 35.565
309638671.875  19.382 35.707
309687500.000  19.752 36.076
309736328.125  19.267 35.590
309785156.250  19.182 35.505
309833984.375  19.762 36.083
309882812.500  19.309 35.627
309931640.625  19.215 35.532
309980468.750  19.519 35.835
310029296.875  19.367 35.682
310078125.000  19.079 35.395
310126953.125  19.662 35.980
310175781.250  19.196 35.516
310224609.375  19.326 35.649
310273437.500  19.703 36.028
310322265.625  19.436 35.764
310371093.750  19.221 35.551
310419921.875  19.666 35.997
310468750.000  19.346 35.677
310517578.125  19.187 35.519
310566406.250  19.640 35.972
310615234.375  19.429 35.761
310664062.500  19.194 35.525
310712890.625  19.558 35.889
310761718.750  19.310 35.642
310810546.875  19.384 35.717
310859375.000  19.658 35.992
310908203.125  19.167 35.502
310957031.250  19.167 35.503
311005859.375  19.561 35.899
311054687.500  19.377 35.716
311103515.625  19.245 35.586
311152343.750  19.571 35.913
311201171.875  19.250 35.593
311250000.000  19.135 35.480
311298828.125  19.684 36.031
311347656.250  19.171 35.519
311396484.375  19.253 35.602
311445312.500  19.728 36.078
311494140.625  19.293 35.644
311542968.750  19.242 35.595
311591796.875  19.599 35.953
311640625.000  19.289 35.644
311689453.125  19.207 35.563
311738281.250  19.668 36.025
311787109.375  19.405 35.764
311835937.500  19.120 35.480
311884765.625  19.627 35.988
311933593.750  19.263 35.625
311982421.875  19.094 35.457
312031250.000  19.539 35.904
312080078.125  19.314 35.680
312128906.250  19.075 35.443
312177734.375  19.599 35.967
312226562.500  19.275 35.644
312275390.625  19.270 35.639
312324218.750  19.719 36.088
312373046.875  19.338 35.707
312421875.000  19.093 35.461
312470703.125  19.540 35.908
312519531.250  19.435 35.803
312568359.375  19.311 35.680
312617187.500  19.443 35.812
312666015.625  19.327 35.697
312714843.750  19.093 35.464
312763671.875  19.580 35.953
312812500.000  19.512 35.887
312861328.125  19.104 35.482
312910156.250  19.630 36.010
312958984.375  19.353 35.735
313007812.500  19.093 35.477
313056640.625  19.683 36.068
313105468.750  19.383 35.769
313154296.875  19.194 35.580
313203125.000  19.732 36.118
313251953.125  19.380 35.766
313300781.250  19.162 35.547
313349609.375  19.642 36.027
313398437.500  19.396 35.782
313447265.625  19.201 35.589
313496093.750  19.558 35.948
313544921.875  19.381 35.773
313593750.000  19.162 35.556
313642578.125  19.569 35.965
313691406.250  19.320 35.718
313740234.375  19.299 35.698
313789062.500  19.657 36.056
313837890.625  19.318 35.718
313886718.750  19.211 35.613
313935546.875  19.596 35.998
313984375.000  19.319 35.723
314033203.125  19.191 35.596
314082031.250  19.502 35.908
314130859.375  19.303 35.710
314179687.500  19.223 35.630
314228515.625  19.494 35.901
314277343.750  19.382 35.789
314326171.875  19.138 35.544
314375000.000  19.556 35.962
314423828.125  19.423 35.829
314472656.250  19.227 35.634
314521484.375  19.557 35.966
314570312.500  19.359 35.770
314619140.625  19.241 35.654
314667968.750  19.690 36.105
314716796.875  19.335 35.753
314765625.000  19.185 35.605
314814453.125  19.465 35.886
314863281.250  19.330 35.752
314912109.375  19.338 35.759
314960937.500  19.685 36.103
315009765.625  19.208 35.624
315058593.750  19.135 35.547
315107421.875  19.618 36.027
315156250.000  19.302 35.708
315205078.125  19.069 35.473
315253906.250  19.623 36.026
315302734.375  19.303 35.706
315351562.500  19.030 35.434
315400390.625  19.483 35.889
315449218.750  19.359 35.765
315498046.875  19.157 35.566
315546875.000  19.635 36.045
315595703.125  19.306 35.718
315644531.250  19.084 35.497
315693359.375  19.653 36.068
315742187.500  19.250 35.667
315791015.625  19.194 35.611
315839843.750  19.648 36.067
315888671.875  19.208 35.630
315937500.000  19.110 35.534
315986328.125  19.396 35.822
316035156.250  19.220 35.647
316083984.375  19.047 35.477
316132812.500  19.615 36.049
316181640.625  19.222 35.658
316230468.750  19.197 35.636
316279296.875  19.491 35.933
316328125.000  19.336 35.781
316376953.125  19.151 35.597
316425781.250  19.544 35.990
316474609.375  19.318 35.764
316523437.500  19.102 35.547
316572265.625  19.718 36.163
316621093.750  19.293 35.737
316669921.875  19.030 35.472
316718750.000  19.555 35.998
316767578.125  19.244 35.688
316816406.250  19.354 35.798
316865234.375  19.517 35.961
316914062.500  19.390 35.835
316962890.625  19.229 35.674
317011718.750  19.557 36.002
317060546.875  19.177 35.623
317109375.000  19.120 35.567
317158203.125  19.569 36.017
317207031.250  19.287 35.737
317255859.375  19.057 35.510
317304687.500  19.487 35.942
317353515.625  19.257 35.714
317402343.750  19.039 35.498
317451171.875  19.533 35.995
317500000.000  19.212 35.675
317548828.125  19.030 35.494
317597656.250  19.474 35.940
317646484.375  19.297 35.766
317695312.500  19.192 35.662
317744140.625  19.468 35.940
317792968.750  19.266 35.739
317841796.875  19.047 35.522
317890625.000  19.551 36.027
317939453.125  19.236 35.713
317988281.250  19.085 35.561
318037109.375  19.550 36.025
318085937.500  19.348 35.822
318134765.625  19.141 35.614
318183593.750  19.501 35.974
318232421.875  19.271 35.744
318281250.000  19.035 35.509
318330078.125  19.615 36.091
318378906.250  19.187 35.665
318427734.375  19.063 35.543
318476562.500  19.472 35.955
318525390.625  19.249 35.734
318574218.750  19.085 35.572
318623046.875  19.548 36.036
318671875.000  19.262 35.751
318720703.125  19.145 35.635
318769531.250  19.530 36.022
318818359.375  19.246 35.739
318867187.500  19.053 35.547
318916015.625  19.648 36.144
318964843.750  19.415 35.912
319013671.875  19.165 35.662
319062500.000  19.488 35.985
319111328.125  19.169 35.664
319160156.250  19.201 35.696
319208984.375  19.724 36.217
319257812.500  19.336 35.829
319306640.625  19.136 35.628
319355468.750  19.510 36.003
319404296.875  19.342 35.835
319453125.000  19.336 35.832
319501953.125  19.559 36.057
319550781.250  19.325 35.826
319599609.375  19.141 35.645
319648437.500  19.660 36.166
319697265.625  19.272 35.781
319746093.750  19.066 35.577
319794921.875  19.659 36.169
319843750.000  19.323 35.834
319892578.125  19.299 35.809
319941406.250  19.549 36.057
319990234.375  19.240 35.747
320039062.500  19.237 35.744
320087890.625  19.663 36.170
320136718.750  19.290 35.798
320185546.875  19.360 35.870
320234375.000  19.520 36.031
320283203.125  19.284 35.798
320332031.250  19.147 35.663
320380859.375  19.522 36.040
320429687.500  19.298 35.819
320478515.625  19.235 35.758
320527343.750  19.527 36.052
320576171.875  19.292 35.819
320625000.000  19.198 35.727
320673828.125  19.505 36.035
320722656.250  19.353 35.884
320771484.375  19.251 35.785
320820312.500  19.613 36.147
320869140.625  19.246 35.781
320917968.750  19.294 35.830
320966796.875  19.679 36.216
321015625.000  19.323 35.860
321064453.125  19.120 35.657
321113281.250  19.453 35.990
321162109.375  19.359 35.897
321210937.500  19.264 35.803
321259765.625  19.715 36.254
321308593.750  19.334 35.875
321357421.875  19.270 35.812
321406250.000  19.423 35.967
321455078.125  19.275 35.821
321503906.250  19.224 35.772
321552734.375  19.593 36.143
321601562.500  19.437 35.990
321650390.625  19.172 35.727
321699218.750  19.499 36.056
321748046.875  19.332 35.890
321796875.000  19.219 35.779
321845703.125  19.639 36.199
321894531.250  19.330 35.892
321943359.375  19.285 35.848
321992187.500  19.436 36.000
322041015.625  19.342 35.908
322089843.750  19.307 35.873
322138671.875  19.680 36.247
322187500.000  19.421 35.989
322236328.125  19.148 35.715
322285156.250  19.679 36.246
322333984.375  19.370 35.938
322382812.500  19.124 35.692
322431640.625  19.662 36.231
322480468.750  19.350 35.918
322529296.875  19.214 35.783
322578125.000  19.705 36.273
322626953.125  19.246 35.814
322675781.250  19.193 35.761
322724609.375  19.511 36.079
322773437.500  19.220 35.789
322822265.625  19.099 35.669
322871093.750  19.631 36.203
322919921.875  19.385 35.960
322968750.000  19.160 35.738
323017578.125  19.626 36.207
323066406.250  19.534 36.118
323115234.375  19.232 35.819
323164062.500  19.694 36.283
323212890.625  19.381 35.972
323261718.750  19.275 35.867
323310546.875  19.711 36.303
323359375.000  19.261 35.852
323408203.125  19.194 35.783
323457031.250  19.519 36.108
323505859.375  19.217 35.806
323554687.500  19.287 35.877
323603515.625  19.535 36.127
323652343.750  19.514 36.109
323701171.875  19.183 35.782
323750000.000  19.600 36.203
323798828.125  19.261 35.868
323847656.250  19.249 35.860
323896484.375  19.702 36.317
323945312.500  19.392 36.009
323994140.625  19.221 35.840
324042968.750  19.619 36.239
324091796.875  19.339 35.960
324140625.000  19.137 35.760
324189453.125  19.587 36.211
324238281.250  19.283 35.908
324287109.375  19.194 35.821
324335937.500  19.637 36.265
324384765.625  19.272 35.901
324433593.750  19.229 35.857
324482421.875  19.670 36.299
324531250.000  19.335 35.963
324580078.125  19.268 35.896
324628906.250  19.631 36.258
324677734.375  19.298 35.924
324726562.500  19.192 35.818
324775390.625  19.586 36.213
324824218.750  19.360 35.987
324873046.875  19.115 35.742
324921875.000  19.672 36.299
324970703.125  19.326 35.954
325019531.250  19.248 35.876
325068359.375  19.648 36.278
325117187.500  19.351 35.982
325166015.625  19.068 35.700
325214843.750  19.631 36.264
325263671.875  19.509 36.143
325312500.000  19.287 35.922
325361328.125  19.587 36.223
325410156.250  19.173 35.811
325458984.375  19.367 36.006
325507812.500  19.507 36.148
325556640.625  19.444 36.087
325605468.750  19.172 35.817
325654296.875  19.592 36.239
325703125.000  19.317 35.966
325751953.125  19.243 35.894
325800781.250  19.655 36.308
325849609.375  19.304 35.960
325898437.500  19.120 35.778
325947265.625  19.815 36.474
325996093.750  19.425 36.086
326044921.875  19.237 35.900
326093750.000  19.729 36.392
326142578.125  19.357 36.022
326191406.250  19.297 35.963
326240234.375  19.816 36.483
326289062.500  19.293 35.961
326337890.625  19.303 35.973
326386718.750  19.827 36.498
326435546.875  19.433 36.105
326484375.000  19.190 35.863
326533203.125  19.793 36.467
326582031.250  19.422 36.096
326630859.375  19.293 35.969
326679687.500  19.586 36.263
326728515.625  19.343 36.020
326777343.750  19.236 35.915
326826171.875  19.715 36.395
326875000.000  19.332 36.013
326923828.125  19.225 35.907
326972656.250  19.709 36.392
327021484.375  19.519 36.203
327070312.500  19.136 35.822
327119140.625  19.534 36.221
327167968.750  19.305 35.992
327216796.875  19.153 35.842
327265625.000  19.846 36.536
327314453.125  19.457 36.148
327363281.250  19.148 35.841
327412109.375  19.679 36.372
327460937.500  19.276 35.971
327509765.625  19.266 35.961
327558593.750  19.672 36.368
327607421.875  19.316 36.013
327656250.000  19.311 36.009
327705078.125  19.727 36.425
327753906.250  19.362 36.061
327802734.375  19.158 35.858
327851562.500  19.839 36.541
327900390.625  19.240 35.944
327949218.750  19.057 35.764
327998046.875  19.704 36.413
328046875.000  19.278 35.989
328095703.125  19.228 35.942
328144531.250  19.410 36.126
328193359.375  19.411 36.128
328242187.500  19.241 35.959
328291015.625  19.634 36.353
328339843.750  19.474 36.194
328388671.875  19.119 35.839
328437500.000  19.635 36.355
328486328.125  19.439 36.160
328535156.250  19.316 36.038
328583984.375  19.691 36.414
328632812.500  19.357 36.081
328681640.625  19.285 36.011
328730468.750  19.638 36.367
328779296.875  19.406 36.137
328828125.000  19.346 36.079
328876953.125  19.680 36.416
328925781.250  19.277 36.015
328974609.375  19.174 35.915
329023437.500  19.637 36.379
329072265.625  19.450 36.193
329121093.750  19.276 36.020
329169921.875  19.692 36.436
329218750.000  19.311 36.056
329267578.125  19.198 35.943
329316406.250  19.596 36.342
329365234.375  19.472 36.219
329414062.500  19.206 35.954
329462890.625  19.505 36.255
329511718.750  19.317 36.070
329560546.875  19.181 35.936
329609375.000  19.723 36.481
329658203.125  19.421 36.181
329707031.250  19.168 35.930
329755859.375  19.745 36.510
329804687.500  19.458 36.223
329853515.625  19.217 35.983
329902343.750  19.645 36.413
329951171.875  19.394 36.163
330000000.000  19.269 36.039
330048828.125  19.658 36.429
330097656.250  19.441 36.213
330146484.375  19.128 35.901
330195312.500  19.608 36.383
330244140.625  19.380 36.156
330292968.750  19.181 35.959
330341796.875  19.565 36.344
330390625.000  19.229 36.009
330439453.125  19.248 36.030
330488281.250  19.494 36.276
330537109.375  19.340 36.124
330585937.500  19.230 36.016
330634765.625  19.798 36.585
330683593.750  19.376 36.164
330732421.875  19.083 35.874
330781250.000  19.560 36.352
330830078.125  19.368 36.161
330878906.250  19.199 35.994
330927734.375  19.666 36.463
330976562.500  19.476 36.274
331025390.625  19.215 36.014
331074218.750  19.546 36.345
331123046.875  19.230 36.030
331171875.000  19.171 35.971
331220703.125  19.405 36.206
331269531.250  19.360 36.162
331318359.375  19.199 36.001
331367187.500  19.643 36.447
331416015.625  19.386 36.192
331464843.750  19.359 36.168
331513671.875  19.597 36.409
331562500.000  19.387 36.202
331611328.125  19.211 36.030
331660156.250  19.784 36.605
331708984.375  19.417 36.241
331757812.500  19.223 36.049
331806640.625  19.744 36.571
331855468.750  19.453 36.282
331904296.875  19.217 36.048
331953125.000  19.664 36.497
332001953.125  19.481 36.315
332050781.250  19.193 36.029
332099609.375  19.692 36.529
332148437.500  19.327 36.166
332197265.625  19.235 36.075
332246093.750  19.634 36.474
332294921.875  19.386 36.227
332343750.000  19.235 36.076
332392578.125  19.741 36.583
332441406.250  19.438 36.280
332490234.375  19.205 36.048
332539062.500  19.601 36.446
332587890.625  19.310 36.157
332636718.750  19.252 36.099
332685546.875  19.777 36.625
332734375.000  19.265 36.113
332783203.125  19.282 36.131
332832031.250  19.671 36.521
332880859.375  19.349 36.200
332929687.500  19.260 36.112
332978515.625  19.545 36.399
333027343.750  19.372 36.228
333076171.875  19.277 36.135
333125000.000  19.643 36.503
333173828.125  19.369 36.232
333222656.250  19.197 36.062
333271484.375  19.637 36.504
333320312.500  19.427 36.296
333369140.625  19.310 36.180
333417968.750  19.713 36.585
333466796.875  19.328 36.201
333515625.000  19.153 36.027
333564453.125  19.610 36.486
333613281.250  19.407 36.284
333662109.375  19.106 35.985
333710937.500  19.736 36.616
333759765.625  19.261 36.142
333808593.750  19.259 36.140
333857421.875  19.519 36.401
333906250.000  19.383 36.267
333955078.125  19.339 36.224
334003906.250  19.689 36.576
334052734.375  19.536 36.424
334101562.500  19.198 36.087
334150390.625  19.707 36.596
334199218.750  19.338 36.229
334248046.875  19.345 36.237
334296875.000  19.693 36.585
334345703.125  19.498 36.392
334394531.250  19.151 36.045
334443359.375  19.709 36.604
334492187.500  19.349 36.245
334541015.625  19.154 36.050
334589843.750  19.691 36.588
334638671.875  19.333 36.231
334687500.000  19.253 36.151
334736328.125  19.735 36.633
334785156.250  19.450 36.349
334833984.375  19.278 36.177
334882812.500  19.645 36.545
334931640.625  19.421 36.322
334980468.750  19.225 36.126
335029296.875  19.690 36.592
335078125.000  19.388 36.290
335126953.125  19.202 36.105
335175781.250  19.736 36.640
335224609.375  19.376 36.281
335273437.500  19.206 36.111
335322265.625  19.684 36.591
335371093.750  19.318 36.227
335419921.875  19.285 36.196
335468750.000  19.592 36.505
335517578.125  19.297 36.212
335566406.250  19.367 36.285
335615234.375  19.668 36.588
335664062.500  19.514 36.435
335712890.625  19.266 36.189
335761718.750  19.740 36.664
335810546.875  19.393 36.318
335859375.000  19.234 36.160
335908203.125  19.727 36.655
335957031.250  19.323 36.251
336005859.375  19.289 36.218
336054687.500  19.610 36.540
336103515.625  19.328 36.259
336152343.750  19.299 36.232
336201171.875  19.633 36.567
336250000.000  19.351 36.287
336298828.125  19.139 36.076
336347656.250  19.739 36.678
336396484.375  19.306 36.246
336445312.500  19.282 36.223
336494140.625  19.680 36.622
336542968.750  19.272 36.214
336591796.875  19.173 36.115
336640625.000  19.719 36.661
336689453.125  19.413 36.354
336738281.250  19.284 36.223
336787109.375  19.675 36.614
336835937.500  19.229 36.168
336884765.625  19.234 36.173
336933593.750  19.720 36.660
336982421.875  19.326 36.267
337031250.000  19.180 36.123
337080078.125  19.658 36.602
337128906.250  19.282 36.227
337177734.375  19.112 36.059
337226562.500  19.492 36.441
337275390.625  19.276 36.226
337324218.750  19.276 36.227
337373046.875  19.716 36.668
337421875.000  19.443 36.396
337470703.125  19.227 36.182
337519531.250  19.755 36.710
337568359.375  19.326 36.282
337617187.500  19.111 36.069
337666015.625  19.656 36.614
337714843.750  19.364 36.324
337763671.875  19.162 36.122
337812500.000  19.490 36.452
337861328.125  19.294 36.259
337910156.250  19.149 36.115
337958984.375  19.684 36.652
338007812.500  19.340 36.310
338056640.625  19.202 36.172
338105468.750  19.481 36.452
338154296.875  19.206 36.178
338203125.000  19.195 36.168
338251953.125  19.737 36.711
338300781.250  19.344 36.319
338349609.375  19.186 36.161
338398437.500  19.570 36.546
338447265.625  19.294 36.272
338496093.750  19.322 36.300
338544921.875  19.599 36.579
338593750.000  19.322 36.303
338642578.125  19.281 36.262
338691406.250  19.650 36.632
338740234.375  19.354 36.337
338789062.500  19.200 36.183
338837890.625  19.568 36.552
338886718.750  19.524 36.508
338935546.875  19.155 36.141
338984375.000  19.729 36.715
339033203.125  19.497 36.485
339082031.250  19.155 36.144
339130859.375  19.700 36.690
339179687.500  19.369 36.360
339228515.625  19.250 36.243
339277343.750  19.629 36.622
339326171.875  19.389 36.382
339375000.000  19.137 36.130
339423828.125  19.498 36.491
339472656.250  19.379 36.372
339521484.375  19.124 36.118
339570312.500  19.436 36.430
339619140.625  19.320 36.314
339667968.750  19.215 36.209
339716796.875  19.553 36.547
339765625.000  19.275 36.267
339814453.125  19.277 36.268
339863281.250  19.658 36.647
339912109.375  19.355 36.343
339960937.500  19.245 36.231
340009765.625  19.552 36.537
340058593.750  19.389 36.374
340107421.875  19.220 36.204
340156250.000  19.557 36.543
340205078.125  19.284 36.272
340253906.250  19.156 36.146
340302734.375  19.622 36.616
340351562.500  19.413 36.410
340400390.625  19.218 36.217
340449218.750  19.655 36.656
340498046.875  19.348 36.350
340546875.000  19.195 36.198
340595703.125  19.603 36.607
340644531.250  19.363 36.366
340693359.375  19.247 36.251
340742187.500  19.618 36.622
340791015.625  19.331 36.335
340839843.750  19.170 36.174
340888671.875  19.600 36.606
340937500.000  19.267 36.273
340986328.125  19.378 36.386
341035156.250  19.696 36.704
341083984.375  19.328 36.337
341132812.500  19.177 36.187
341181640.625  19.498 36.508
341230468.750  19.306 36.317
341279296.875  19.168 36.180
341328125.000  19.604 36.616
341376953.125  19.294 36.307
341425781.250  19.196 36.209
341474609.375  19.635 36.649
341523437.500  19.283 36.297
341572265.625  19.158 36.172
341621093.750  19.536 36.551
341669921.875  19.316 36.331
341718750.000  19.154 36.168
341767578.125  19.612 36.627
341816406.250  19.228 36.243
341865234.375  19.263 36.279
341914062.500  19.737 36.753
341962890.625  19.366 36.383
342011718.750  19.149 36.167
342060546.875  19.623 36.642
342109375.000  19.263 36.282
342158203.125  19.026 36.044
342207031.250  19.688 36.707
342255859.375  19.318 36.338
342304687.500  19.101 36.122
342353515.625  19.819 36.841
342402343.750  19.264 36.286
342451171.875  19.209 36.233
342500000.000  19.638 36.661
342548828.125  19.358 36.381
342597656.250  19.215 36.237
342646484.375  19.657 36.678
342695312.500  19.385 36.405
342744140.625  19.258 36.276
342792968.750  19.569 36.586
342841796.875  19.286 36.302
342890625.000  19.074 36.089
342939453.125  19.632 36.648
342988281.250  19.223 36.239
343037109.375  19.349 36.368
343085937.500  19.633 36.654
343134765.625  19.250 36.273
343183593.750  19.166 36.191
343232421.875  19.437 36.465
343281250.000  19.270 36.300
343330078.125  19.076 36.107
343378906.250  19.583 36.616
343427734.375  19.395 36.430
343476562.500  19.108 36.144
343525390.625  19.628 36.665
343574218.750  19.359 36.396
343623046.875  19.056 36.095
343671875.000  19.560 36.599
343720703.125  19.393 36.433
343769531.250  19.202 36.243
343818359.375  19.634 36.675
343867187.500  19.428 36.468
343916015.625  19.186 36.226
343964843.750  19.542 36.582
344013671.875  19.358 36.397
344062500.000  19.140 36.179
344111328.125  19.457 36.496
344160156.250  19.185 36.224
344208984.375  19.252 36.292
344257812.500  19.578 36.618
344306640.625  19.240 36.281
344355468.750  19.047 36.089
344404296.875  19.500 36.542
344453125.000  19.366 36.409
344501953.125  19.063 36.106
344550781.250  19.438 36.482
344599609.375  19.285 36.329
344648437.500  19.221 36.267
344697265.625  19.568 36.615
344746093.750  19.247 36.296
344794921.875  19.098 36.148
344843750.000  19.631 36.683
344892578.125  19.177 36.230
344941406.250  19.157 36.212
344990234.375  19.745 36.800
345039062.500  19.342 36.397
345087890.625  19.139 36.193
345136718.750  19.614 36.666
345185546.875  19.336 36.388
345234375.000  19.237 36.287
345283203.125  19.631 36.680
345332031.250  19.259 36.306
345380859.375  18.992 36.040
345429687.500  19.419 36.469
345478515.625  19.186 36.238
345527343.750  19.202 36.257
345576171.875  19.486 36.545
345625000.000  19.277 36.339
345673828.125  19.109 36.175
345722656.250  19.567 36.636
345771484.375  19.178 36.249
345820312.500  19.142 36.213
345869140.625  19.596 36.666
345917968.750  19.270 36.339
345966796.875  19.020 36.086
346015625.000  19.596 36.660
346064453.125  19.194 36.256
346113281.250  19.131 36.190
346162109.375  19.635 36.693
346210937.500  19.249 36.307
346259765.625  19.257 36.315
346308593.750  19.536 36.594
346357421.875  19.355 36.413
346406250.000  19.119 36.177
346455078.125  19.603 36.662
346503906.250  19.220 36.280
346552734.375  19.120 36.181
346601562.500  19.622 36.683
346650390.625  19.333 36.395
346699218.750  19.204 36.267
346748046.875  19.728 36.791
346796875.000  19.212 36.275
346845703.125  19.154 36.217
346894531.250  19.512 36.575
346943359.375  19.277 36.341
346992187.500  19.272 36.336
347041015.625  19.520 36.584
347089843.750  19.265 36.331
347138671.875  19.011 36.077
347187500.000  19.602 36.669
347236328.125  19.325 36.392
347285156.250  19.130 36.198
347333984.375  19.581 36.649
347382812.500  19.418 36.487
347431640.625  19.239 36.309
347480468.750  19.631 36.701
347529296.875  19.308 36.379
347578125.000  19.205 36.278
347626953.125  19.538 36.612
347675781.250  19.201 36.276
347724609.375  19.241 36.317
347773437.500  19.427 36.504
347822265.625  19.116 36.194
347871093.750  19.033 36.112
347919921.875  19.510 36.587
347968750.000  19.334 36.410
348017578.125  19.081 36.156
348066406.250  19.578 36.650
348115234.375  19.234 36.305
348164062.500  19.025 36.094
