freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
48.359375,25.77342509439325,30.06342509439325,4.289999999999999
48.408203125,25.91042509439325,29.99542509439325,4.085000000000001
48.45703125,25.91142509439325,28.576425094393247,2.664999999999999
48.505859375,25.92042509439325,29.98042509439325,4.060000000000002
48.5546875,26.03642509439325,31.27642509439325,5.240000000000002
48.603515625,25.957425094393248,29.271425094393248,3.314
48.65234375,26.070425094393247,30.12442509439325,4.054000000000002
48.701171875,26.097425094393248,32.29842509439325,6.201000000000004
48.75,26.271425094393248,29.80342509439325,3.5320000000000036
48.798828125,26.23342509439325,30.393425094393248,4.159999999999997
48.84765625,26.222425094393248,33.05542509439324,6.832999999999995
48.896484375,26.29142509439325,30.10042509439325,3.8089999999999975
48.9453125,26.49542509439325,30.95342509439325,4.457999999999998
48.994140625,26.388425094393245,33.49742509439325,7.109000000000005
49.04296875,26.473425094393246,30.287425094393246,3.814
49.091796875,26.53542509439325,31.162425094393246,4.626999999999995
49.140625,26.579425094393248,33.89942509439325,7.320000000000004
49.189453125,26.622425094393247,30.62442509439325,4.0020000000000024
49.23828125,26.759425094393247,31.68842509439325,4.929000000000002
49.287109375,26.92542509439325,34.344425094393245,7.418999999999993
49.3359375,26.957425094393248,30.73642509439325,3.7790000000000035
49.384765625,26.99842509439325,31.972425094393248,4.973999999999997
49.43359375,27.095425094393246,34.67442509439324,7.578999999999997
49.482421875,27.189425094393247,30.726425094393246,3.536999999999999
49.53125,27.29842509439325,32.15642509439324,4.857999999999993
49.580078125,27.397425094393245,34.713425094393244,7.315999999999999
49.62890625,27.391425094393245,30.729425094393246,3.338000000000001
49.677734375,27.513425094393245,32.18742509439325,4.674000000000003
49.7265625,27.533425094393248,34.71442509439325,7.181000000000001
49.775390625,27.50542509439325,30.49642509439325,2.9909999999999997
49.82421875,27.67242509439325,32.04442509439325,4.371999999999996
49.873046875,27.48942509439325,34.364425094393255,6.8750000000000036
49.921875,27.513425094393245,30.451425094393247,2.9380000000000024
49.970703125,27.44742509439325,31.80042509439325,4.3530000000000015
50.01953125,27.391425094393245,33.867425094393255,6.47600000000001
50.068359375,27.29842509439325,30.838425094393248,3.539999999999999
50.1171875,27.27642509439325,31.36842509439325,4.091999999999999
