freq_mhz,field_corr_dbuvm,mode
37.958984375,29.094425094393248,Afternoon movements vs standby
38.0078125,29.53242509439325,Afternoon movements vs standby
38.056640625,28.86242509439325,Afternoon movements vs standby
38.10546875,30.26142509439325,Afternoon movements vs standby
38.154296875,30.466425094393248,Afternoon movements vs standby
38.203125,29.99542509439325,Afternoon movements vs standby
38.251953125,31.884425094393247,Afternoon movements vs standby
38.30078125,32.121425094393246,Afternoon movements vs standby
38.349609375,31.677425094393246,Afternoon movements vs standby
38.3984375,33.377425094393246,Afternoon movements vs standby
38.447265625,33.83942509439325,Afternoon movements vs standby
38.49609375,33.05342509439325,Afternoon movements vs standby
38.544921875,35.010425094393256,Afternoon movements vs standby
38.59375,35.28942509439325,Afternoon movements vs standby
38.642578125,34.57842509439325,Afternoon movements vs standby
38.69140625,36.364425094393255,Afternoon movements vs standby
38.740234375,36.47642509439325,Afternoon movements vs standby
38.7890625,35.576425094393244,Afternoon movements vs standby
38.837890625,36.92842509439325,Afternoon movements vs standby
38.88671875,36.755425094393246,Afternoon movements vs standby
38.935546875,35.38442509439325,Afternoon movements vs standby
38.984375,36.29442509439325,Afternoon movements vs standby
39.033203125,35.78842509439325,Afternoon movements vs standby
39.08203125,34.72342509439325,Afternoon movements vs standby
39.130859375,34.862425094393245,Afternoon movements vs standby
39.1796875,34.132425094393255,Afternoon movements vs standby
39.228515625,34.04442509439325,Afternoon movements vs standby
39.27734375,34.218425094393254,Afternoon movements vs standby
39.326171875,33.24142509439325,Afternoon movements vs standby
39.375,32.82142509439325,Afternoon movements vs standby
39.423828125,33.712425094393254,Afternoon movements vs standby
39.47265625,33.42742509439324,Afternoon movements vs standby
39.521484375,30.93242509439325,Afternoon movements vs standby
39.5703125,33.755425094393246,Afternoon movements vs standby
39.619140625,33.34242509439325,Afternoon movements vs standby
39.66796875,30.54742509439325,Afternoon movements vs standby
39.716796875,33.350425094393245,Afternoon movements vs standby
39.765625,32.89442509439324,Afternoon movements vs standby
39.814453125,29.723425094393246,Afternoon movements vs standby
39.86328125,32.85442509439325,Afternoon movements vs standby
39.912109375,32.16742509439325,Afternoon movements vs standby
39.9609375,29.11142509439325,Afternoon movements vs standby
40.009765625,32.47342509439325,Afternoon movements vs standby
40.05859375,32.61042509439325,Afternoon movements vs standby
40.107421875,32.478425094393245,Afternoon movements vs standby
40.15625,31.884425094393247,Afternoon movements vs standby
40.205078125,31.04742509439325,Afternoon movements vs standby
40.25390625,27.52942509439325,Afternoon movements vs standby
40.302734375,31.22542509439325,Afternoon movements vs standby
40.3515625,30.60842509439325,Afternoon movements vs standby
40.400390625,27.238425094393246,Afternoon movements vs standby
40.44921875,30.58142509439325,Afternoon movements vs standby
40.498046875,30.067425094393247,Afternoon movements vs standby
40.546875,26.88642509439325,Afternoon movements vs standby
40.595703125,30.16042509439325,Afternoon movements vs standby
40.64453125,29.754425094393252,Afternoon movements vs standby
40.693359375,26.62042509439325,Afternoon movements vs standby
40.7421875,29.73942509439325,Afternoon movements vs standby
40.791015625,29.10542509439325,Afternoon movements vs standby
40.83984375,26.42642509439325,Afternoon movements vs standby
40.888671875,29.204425094393248,Afternoon movements vs standby
40.9375,28.448425094393247,Afternoon movements vs standby
40.986328125,26.47542509439325,Afternoon movements vs standby
41.03515625,28.43142509439325,Afternoon movements vs standby
41.083984375,27.649425094393248,Afternoon movements vs standby
41.1328125,26.729425094393246,Afternoon movements vs standby
41.181640625,27.629425094393252,Afternoon movements vs standby
41.23046875,27.43442509439325,Afternoon movements vs standby
41.279296875,27.049425094393246,Afternoon movements vs standby
41.328125,26.722425094393248,Afternoon movements vs standby
41.376953125,27.195425094393247,Afternoon movements vs standby
41.42578125,27.52042509439325,Afternoon movements vs standby
41.474609375,27.454425094393248,Afternoon movements vs standby
41.5234375,27.89242509439325,Afternoon movements vs standby
41.572265625,28.04742509439325,Afternoon movements vs standby
41.62109375,28.11142509439325,Afternoon movements vs standby
41.669921875,28.814425094393247,Afternoon movements vs standby
41.71875,28.35842509439325,Afternoon movements vs standby
41.767578125,28.964425094393246,Afternoon movements vs standby
41.81640625,29.91142509439325,Afternoon movements vs standby
41.865234375,28.78842509439325,Afternoon movements vs standby
41.9140625,29.683425094393247,Afternoon movements vs standby
41.962890625,30.80142509439325,Afternoon movements vs standby
42.01171875,29.22142509439325,Afternoon movements vs standby
42.060546875,30.348425094393246,Afternoon movements vs standby
42.109375,31.375425094393247,Afternoon movements vs standby
42.158203125,29.82842509439325,Afternoon movements vs standby
42.20703125,30.714425094393246,Afternoon movements vs standby
42.255859375,31.601425094393246,Afternoon movements vs standby
42.3046875,30.219425094393248,Afternoon movements vs standby
42.353515625,30.71842509439325,Afternoon movements vs standby
42.40234375,31.635425094393252,Afternoon movements vs standby
42.451171875,30.528425094393246,Afternoon movements vs standby
42.5,30.22142509439325,Afternoon movements vs standby
42.548828125,31.260425094393252,Afternoon movements vs standby
42.59765625,30.814425094393247,Afternoon movements vs standby
42.646484375,29.360425094393246,Afternoon movements vs standby
42.6953125,31.116425094393247,Afternoon movements vs standby
42.744140625,30.86242509439325,Afternoon movements vs standby
42.79296875,28.158425094393248,Afternoon movements vs standby
42.841796875,30.780425094393248,Afternoon movements vs standby
42.890625,30.394425094393245,Afternoon movements vs standby
42.939453125,27.235425094393246,Afternoon movements vs standby
42.98828125,29.952425094393245,Afternoon movements vs standby
43.037109375,29.48442509439325,Afternoon movements vs standby
43.0859375,26.259425094393247,Afternoon movements vs standby
43.134765625,28.88042509439325,Afternoon movements vs standby
43.18359375,28.466425094393248,Afternoon movements vs standby
43.232421875,25.662425094393246,Afternoon movements vs standby
43.28125,27.573425094393247,Afternoon movements vs standby
43.330078125,27.37042509439325,Afternoon movements vs standby
43.37890625,25.93242509439325,Afternoon movements vs standby
43.427734375,26.48142509439325,Afternoon movements vs standby
43.4765625,26.141425094393245,Afternoon movements vs standby
43.525390625,26.60042509439325,Afternoon movements vs standby
43.57421875,26.04242509439325,Afternoon movements vs standby
43.623046875,25.573425094393247,Afternoon movements vs standby
43.671875,26.55642509439325,Afternoon movements vs standby
43.720703125,25.98142509439325,Afternoon movements vs standby
43.76953125,25.87642509439325,Afternoon movements vs standby
43.818359375,26.27042509439325,Afternoon movements vs standby
43.8671875,26.530425094393248,Afternoon movements vs standby
43.916015625,25.722425094393248,Afternoon movements vs standby
43.96484375,26.266425094393245,Afternoon movements vs standby
44.013671875,26.775425094393245,Afternoon movements vs standby
44.0625,25.683425094393247,Afternoon movements vs standby
44.111328125,26.67242509439325,Afternoon movements vs standby
44.16015625,26.58442509439325,Afternoon movements vs standby
44.208984375,26.34942509439325,Afternoon movements vs standby
44.2578125,26.762425094393247,Afternoon movements vs standby
44.306640625,26.56242509439325,Afternoon movements vs standby
44.35546875,26.631425094393247,Afternoon movements vs standby
44.404296875,28.48942509439325,Afternoon movements vs standby
44.453125,28.12042509439325,Afternoon movements vs standby
44.501953125,27.336425094393245,Afternoon movements vs standby
44.55078125,30.089425094393246,Afternoon movements vs standby
44.599609375,30.018425094393248,Afternoon movements vs standby
44.6484375,28.421425094393246,Afternoon movements vs standby
44.697265625,31.21242509439325,Afternoon movements vs standby
44.74609375,31.366425094393247,Afternoon movements vs standby
44.794921875,28.756425094393247,Afternoon movements vs standby
44.84375,31.69442509439325,Afternoon movements vs standby
44.892578125,32.136425094393246,Afternoon movements vs standby
44.94140625,29.52942509439325,Afternoon movements vs standby
44.990234375,31.85642509439325,Afternoon movements vs standby
45.0390625,32.43042509439324,Afternoon movements vs standby
45.087890625,29.91942509439325,Afternoon movements vs standby
45.13671875,31.09942509439325,Afternoon movements vs standby
45.185546875,31.81942509439325,Afternoon movements vs standby
