freq_mhz,field_corr_dbuvm,mode
36.103515625,29.369425094393247,Configurations (20 May)
36.15234375,29.63942509439325,Configurations (20 May)
36.201171875,28.79242509439325,Configurations (20 May)
36.25,28.808425094393247,Configurations (20 May)
36.298828125,28.591425094393248,Configurations (20 May)
36.34765625,28.266425094393245,Configurations (20 May)
36.396484375,28.17342509439325,Configurations (20 May)
36.4453125,27.63942509439325,Configurations (20 May)
36.494140625,27.77942509439325,Configurations (20 May)
36.54296875,27.644425094393245,Configurations (20 May)
36.591796875,27.54142509439325,Configurations (20 May)
36.640625,27.49242509439325,Configurations (20 May)
36.689453125,27.22142509439325,Configurations (20 May)
36.73828125,27.24342509439325,Configurations (20 May)
36.787109375,26.99342509439325,Configurations (20 May)
36.8359375,27.183425094393247,Configurations (20 May)
36.884765625,27.091425094393248,Configurations (20 May)
36.93359375,26.808425094393247,Configurations (20 May)
36.982421875,26.92042509439325,Configurations (20 May)
37.03125,26.708425094393245,Configurations (20 May)
37.080078125,26.936425094393247,Configurations (20 May)
37.12890625,26.845425094393246,Configurations (20 May)
37.177734375,26.89842509439325,Configurations (20 May)
37.2265625,26.71842509439325,Configurations (20 May)
37.275390625,26.732425094393246,Configurations (20 May)
37.32421875,26.70942509439325,Configurations (20 May)
37.373046875,26.77042509439325,Configurations (20 May)
37.421875,26.972425094393248,Configurations (20 May)
37.470703125,26.750425094393247,Configurations (20 May)
37.51953125,26.863425094393246,Configurations (20 May)
37.568359375,26.644425094393245,Configurations (20 May)
37.6171875,26.74542509439325,Configurations (20 May)
37.666015625,26.76442509439325,Configurations (20 May)
37.71484375,26.772425094393245,Configurations (20 May)
37.763671875,26.80142509439325,Configurations (20 May)
37.8125,26.702425094393245,Configurations (20 May)
37.861328125,26.754425094393252,Configurations (20 May)
37.91015625,26.921425094393246,Configurations (20 May)
37.958984375,26.92342509439325,Configurations (20 May)
38.0078125,27.01742509439325,Configurations (20 May)
38.056640625,26.970425094393246,Configurations (20 May)
38.10546875,26.95042509439325,Configurations (20 May)
38.154296875,27.049425094393246,Configurations (20 May)
38.203125,26.92242509439325,Configurations (20 May)
38.251953125,27.097425094393248,Configurations (20 May)
38.30078125,27.18142509439325,Configurations (20 May)
38.349609375,27.210425094393248,Configurations (20 May)
38.3984375,27.132425094393252,Configurations (20 May)
38.447265625,27.30142509439325,Configurations (20 May)
38.49609375,27.253425094393247,Configurations (20 May)
38.544921875,27.28642509439325,Configurations (20 May)
38.59375,27.293425094393246,Configurations (20 May)
38.642578125,27.320425094393247,Configurations (20 May)
38.69140625,27.580425094393245,Configurations (20 May)
38.740234375,27.43442509439325,Configurations (20 May)
38.7890625,27.48642509439325,Configurations (20 May)
38.837890625,27.80042509439325,Configurations (20 May)
38.88671875,27.70942509439325,Configurations (20 May)
38.935546875,27.81042509439325,Configurations (20 May)
38.984375,28.013425094393245,Configurations (20 May)
39.033203125,27.860425094393246,Configurations (20 May)
39.08203125,27.632425094393252,Configurations (20 May)
39.130859375,27.71542509439325,Configurations (20 May)
39.1796875,27.952425094393245,Configurations (20 May)
39.228515625,28.128425094393247,Configurations (20 May)
39.27734375,28.110425094393246,Configurations (20 May)
39.326171875,28.034425094393246,Configurations (20 May)
39.375,27.88942509439325,Configurations (20 May)
39.423828125,28.25842509439325,Configurations (20 May)
39.47265625,28.17242509439325,Configurations (20 May)
39.521484375,28.140425094393247,Configurations (20 May)
39.5703125,28.077425094393245,Configurations (20 May)
39.619140625,28.21242509439325,Configurations (20 May)
